number,song name,artist,year,genre,lyrics,view record
86,somebody,keshi,2017,Pop/Alternative R&B,babywhythehesitationcauseiknowthatyoucanfeelittooyouwantmoreandicantasteitletmeshowyouwhatiwannadotrynagettrappedinyourleglockgoanotherroundmakethebedrockyuhbitetheneckimamakeitsweatnevergiveyounorestnevergiveyounorestyouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatbodyyouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatnobabyitsyoubabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitbabyitsyoubabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitbackitupgirlnowyouspeakinmylanguageshowmeyourfavoritespotsbutyoudontgottasayitpullmecloseholdittightletmegothroughthenightsaddleupgirlwhyyoukeepinmewaitinholdonifyouwannagetoffifyouwantlovewegonmakeityouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatbodyyouneededsomebodybabyputitonmeicanbethatbodysaidicanbethatnobabyitsyoubabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitbabyitsyoukeshibabyitsyoufuckaroundputyoudowngetitloudnotherroundbabyitsyouyouneededsomebodybabyputitonmetellmewhereyouwanttetellmewhereyouwantitpullmeclosepullmecloseholdittightpullmepullmeclosepullmeclosepullmecloseholdittightpullmepullmeclos,"6,901,077"
87,less of you,keshi,2020,Pop/Alternative R&B,helloareyouawakerightnowgodijustneedtohearthesoundofyoupleasecalmmedownandiknowthatitsselfishbutyouaretheonlythingthatsevermadesensetomeiidontwannadothisidontknowhowtodothiswithoutyouclingtoyoursidevoicesatnightcovermyeyesimterrifiednoinbetweenafaceonascreenaintanadequatereplacementforyourbeingwithmeyeahyeahtoomuchtimeinthelimelightgimmeyourallonthelandlinewantitsobadbutiwontlieanditjustgetsworseinthenighttimeneverstaysforlongandshesgoneinthemorningwhenyoucomehomeijustgotoverbeinglessofyouwhenyouleavemeiminpiecesmaybeitsbetterifwecutitloosetellmehowyourdaywasnoimnotokayidontknowidontknowidontknowidontknowidontknowidontknowtimenevermovedsoslowbedtimehityourphoneuptellmewheretogowheretogotellmewheretogowheretogotoomuchtimeinthelimelightgimmeyourallonthelandlinewantitsobadbutiwontlieanditjustgetsworseinthenighttimeneverstaysforlongandshesgoneinthemorningwhenyoucomehomeijustgotoverbeinglessofyouwhenyouleavemeiminpiecesmaybeitsbetterifwecutitlooseidontknowhowtodothiswithoutyouidontknowidontknowidontknowidontknowhowtodothiswithoutyouidontknowidontknowidontknowidontknowhowtodothiswithouty,"20,269,410"
88,limbo,keshi,2018,Pop/Alternative R&B,ivejustbeengointhroughmotionsbackandforthlikeaoceaniamafraudiamtheshithopingthatnobodynoticebangchestinthemorningheaddowninthenightdrinklessifiwantedstrikeupwithalightandsquareupimthemightiestmyselfinthefighthurttwicebutitrieditnoadviceforthisshitmightdieforthisshitdoifeelalivefeelalivefeelalivefeelmorelikelimbohandsoutmywindowchasinthatsunsetthatsmoremytempoyeahthatsmoremytempooohbutthisisallthatiamionlyshowyouthebestofmethebestofmelookedinmydemonsandsawmyselfputallmymeaninginsomeoneelseouttasightouttaminddontknowwheretofinditdontknowwheretohidebutistilleatgooddrinkgoodfeelgooditsallgoodcanthearmyheadwhenimsatbesideyafuckedlungsandalivergoodlooksinthemirrordoifeelalivefeelalivefeelalivefeelmorelikelimbohandsoutmywindowchasinthatsunsetthatsmoremytempothatsmoremytempooohbutthisisallthatiamillonlyshowyouthebestofmethebestofmeoohtryinbutimjustamanhopinitwontgetthebestofmethebestofm,"25,953,673"
89,drunk,keshi,2018,Pop/Alternative R&B,allmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelseallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelsesmelllikesmokenuitdelhommeitsbeenawhilesincewelastspokesotellmehowsitgostilllovebluesnothinnewcarelessloveivehadafewhowboutyouallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelseallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfdontneednobodyelseineverhavethoughtwhenyouregoneidfindithardtocarryonanditsprobablycauseifellinlovewaybackthenandithinkaboutuswhenithinkaboutuswhenallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfigotnobodyelseallmyfriendsaredrunkagainandimstumblinbacktobedallbymyselfigotigotnobodyels,"35,721,011"
90,understand,keshi,2020,Pop/Alternative R&B,neverthoughtthatidfindthattheoneinmylifewouldbesonearandnowyourehereigotyouyougotmewhenitsusbabeyoumakemefeelcompleteyoureallineedoohoohmaybewecantryitifyouletmetakeyoubythehandyouretheonlyonewhounderstandssoiguessthatitstimeiaskedyoutobemineforallmydaysihopeyoullstayilladmitthatimscaredcauseiveneverreallycaredasmuchasthisitsworththeriskoohoohmaybewecantryitifyouletmetakeyoubythehandyouretheonlyonewhounderstandsoohoohoohoohoohmaybewecantryitifyouletmetakeyoubythehandyouretheonlyonewhounderstand,"3,438,911"
91,goodbyes,post malone feat young thug,2019,Pop/Hip-Hop,meandkurtfeelthesametoomuchpleasureispainmygirlspitesmeinvainallidoiscomplainsheneedssomethingtochangeneedtotakeofftheedgesoitalltonightanddonttellmetoshutupwhenyouknowyoutalktoomuchbutyoudontgottosayiwantyououtofmyheadiwantyououtofmybedroomtonighttheresnowayicouldsaveyoucauseineedtobesavedtooimnogoodatgoodbyeswerebothactinginsanebuttoostubborntochangenowimdrinkinagain80proofinmyveinsandmyfingertipsstainedlookingovertheedgedontwithmetonightsaidyouneededthisheartthenyougotitturnsoutthatitwasntwhatyouwantedandwewouldntletgoandwelostitnowimagoneriwantyououtofmyheadiwantyououtofmybedroomtonighttheresnowayicouldsaveyoucauseineedtobesavedtooimnogoodatgoodbyesiwantyourightinmylifeiwantyoubackheretonightimtrynatocutyounoknifeiwannasliceyouanddiceyoumyarguespossessiveitgotyouprecisecanyounotturnoffthetvimwatchingthefightifloodthegaragebluediamondnosharkyourebarbielifedollitsnickiminajyoudontneedakeytodriveyourcaronthechargerijustwannaseethesidetheonethatsunbotheredandidontwantyounevergooutsideipromiseiftheyplaymyslidinimherandthetourbusstillridinyeahyeahyeahyeahyeahiwantyououtofmyheadiwantyououtofmybedroomtonighttheresnowayicansaveyoubecauseineedtobesavedtooimnogoodatgoodbyesgoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyeimnogoodatgoodbyesgoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyeimnogoodatgoodby,"185,847,110"
92,wow,post malone,2019,Pop/Hip-Hop,saidshetiredoflilmoneyneedabigboypulluptwentyinchbladeslikeimliltroynowitseverybodyflockinneedadecoyshawtymixinupthevodkawiththelacroixyeahgwagongwagongwagongwagonallthehousewivespullinupupupupigotalotoftoys720sbumpinfalloutboyyouwastalkinshitinthebeginningmmhmmhbackwheniwasfeelinmoreforgivinmoreforgiviniknowitpissyouofftoseemewinninseemewinninseetheiglooinmymouthwhenibegrinninibegrinninyeahhundredbandsinmypocketitsonmehundreddeepwhenirolllikethearmygetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwowhundredbandsinmypocketitsonmeonmeyeahyourgrandmamaprobablyknowmeknowmegetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwoweverywhereigoheycatchmeontheblocklikeimmutombowow750lambointheutahsnowskrrttrunkinthefrontlikethatshitdumboyeahcuttheroofofflikeaniptuckpulluptothehousewithsomebigbuttsturnthekitchencountertoastripclubmeanddrecameforthewhenigotguapallofyalldisappearedwowbeforeidroppedstoneynoneofyallreallycaredcarednowtheyalwayssaycongratulationstothekidkidandthisisnota40butimpourinoutthisshityeahusedtohavealotbutigotmorenowyupmadeanotherhitcauseigotborednowyupalwaysgoinforitneverpuntfourthdownlastcallhailmaryprescotttouchdownayyyeahhundredbandsinmypocketitsonmeonmehundreddeepwhenirolllikethearmyheygetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwowwowhundredbandsinmypocketitsonmegoddamnyeahyourgrandmamaprobablyknowmegoddamngetmorebottlesthesebottlesarelonelyitsamomentwhenishowupgotemsayinwowwowwowwowwowwowsayinwowwowwow,"318,976,208"
93,psycho,post malone feat ty dolla ign,2018,Pop/Hip-Hop,damnmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloadcomewiththetonyromoforclownsandallthebozosmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloaddontactlikeyoumyfriendwhenimrollinthroughmyendsthoughyoustuckinthefriendzoneitellthatfourfivethefifthayyhunnidbandsinsidemyshortsdechinotheshtayytrytostuffitallinbutitdontevenfitayyknowthatibeenwiththeshtseversinceajitayyimademyfirstmillionimlikeshtthisisitayy30forawalkthroughmanwehadthatbchlitayyhadsomanybottlesgaveuglygirlasipoutthewindowofthebenzowecouldsendintherentandimlikewoahmanmynecksogoddamncolddiamondsweighmyteethsissoreigothomiesletitblowohmymoneythickwonteverfoldshesaidcanihavesometoholdandicantevertellyounodamnmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloadcomewiththetonyromoforclownsandallthebozosmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloaddontactlikeyoumyfriendwhenimrollinthroughmyendsthoughtheapgoinpsychomyrolliegoinbrazyimhittinlilmamashewannahavemybabiessippyonthepankychainsostankyyoushouldseethewhippromiseicantakeyodollaridininanoldschoolchevyitsadroptopboolinwithathotthotshegongivemetoptopjustoneswitchicanmaketheassdropheyuhtakeyoutothesmokeshopwegongethighayywegonhitrodeodialupvalentinowegonhitpicotakeyouwhereimfromtakeyoutotheslumsthisainthappenovernightnothesediamondsrealbrightsaintlaurentjeansstillinmyvansthoughallvvssputyouinanecklacegirlyoulookbeautifultonightstarsontherooftheymatchingwiththejewelrydamnmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloadcomewiththetonyromoforclownsandallthebozosmyapgoinpsycholilmamabadlikemichaelcantreallytrustnobodywithallthisjewelryonyoumyrooflooklikeanoshowgotdiamondsbytheboatloaddontactlikeyoumyfriendwhenimrollinthroughmyendsthough,"1,036,875,866"
94,i fall apart,post malone,2016,Pop/Hip-Hop,ooohifallapartooohyeahmmhmmshetoldmethatimnotenoughyeahandsheleftmewithabrokenheartyeahshefooledmetwiceanditsallmyfaultyeahshecuttoodeepnowsheleftmescarredyeahnowtherestoomanythoughtsgointhroughmybrainyeahandnowimtakintheseshotslikeitsnovocaineyeahooohifallapartdowntomycoreooohifallapartdowntomycoreooohdidntknowitbeforesurprisedwhenyoucaughtmeoffguardallthisdamnjewelryiboughtyouwasmyshortyithoughtnevercaughtafeelinthishardharderthantheliquoripourtellmeyoudontwantmenomorebuticantletgoeverybodytoldmesofeelinlikeisoldmysouldevilintheformofawhoredevilintheformofawhoreyousaiditnoyousaiditnoyousaiditwedbetogetherooohifallapartdowntomycoreooohifallapartdowntomycoreooohdidntknowitbeforesurprisedwhenyoucaughtmeoffguardallthisdamnjewelryiboughtyouwasmyshortyithoughticekeeppourinandthedrinkkeepflowintrytobrushitoffbutitkeepongoincoveredinscarsandicanthelpshowinwhippinintheforeignandthetearskeepblowinicekeepdroppinandthedrinkkeepflowintrytobrushitoffbutitkeepongoinallthesescarscanthelpfromshowinwhippinintheforeignandthetearskeepblowinyeahooohifallapartdowntomycoreooohifallapartdowntomycoreooohdidntknowitbeforesurprisedwhenyoucaughtmeoffguardallthisdamnjewelryiboughtyouwasmyshortyithought,"71,258,499"
95,congratulations,post malone feat quavo,2016,Pop/Hip-Hop,yeahyeahyeahheymymamacalledseenyouontvsonsaidshitdonechangedeversincewewasonidreameditalleversinceiwasyoungtheysaidiwouldntbenothingnowtheyalwayssaycongratulationsuhuhuhworkedsohardforgothowtovacationuhhuhtheyaintneverhadthededicationuhuhpeoplehatinsaywechangedandlookwemadeituhuhyeahwemadeituhuhuhtheywasneverfriendlyyeahnowimjumpingoutthebentleyyeahandiknowisounddramaticyeahbutiknewihadtohaveityeahforthemoneyimasavageyeahhadmeitchinglikeahabityeahimsurroundedtwentybadbitchesyeahbuttheydidntknowmelastyearyeaheveryonewannaactliketheyimportantyeahyeahyeahyeahyeahyeahbutallthatmeannothingwhenisawmydoughyeahyeahyeahyeahyeahyeahyeaheveryonecountingonmedroptheballyeahyeahyeahyeahyeahyeahyeaheverythingcustomlikeimattheborderyeahyeahifyoufuckwithwinningputyourlighterstotheskyhowcouldimakecentswhenigotmillionsonmymindcomingwiththatbullshitijustputittothesideballingsinceababytheycouldseeitinmyeyesmymamacalledseenyouontvsonsaidshitdonechangedeversincewewasonidreameditalleversinceiwasyoungtheysaidiwouldntbenothingnowtheyalwayssaycongratulationscongratulationsworkedsohardforgothowtovacationoohtheyaintneverhadthededicationayyuhuhpeoplehatinsaywechangedandlookwemadeituhuhyeahwemadeituhuhuhyeahiwaspatientyeahohiwaspatientayyoohnowicanscreamthatwemadeitwemadeitnoweveryoneeverywhereigotheysaygratulationuhyoungniggayoungniggagraduationyeahipickuptherockandiballbabyballimlookingforsomeonetocallbabybrrtbutrightnowigotasituationayynothinbutoldbenbenfranklinscashbigringswoochampagnechampagnemylifeislikeaballgameballgamebutinsteadiminthetrapthoughtrapthoughpotsobigcallitsuperbowlsuperbowlwoosuperbowlcallthehoesbrrtgetintherollsskrrttopfloorlifestyletophonchoandpostyeahayymaloneayyigotaplayonmyphoneayyyouknowwhatimonayyhunchohoudiniisgoneayymymamacalledseenyouontvsonsaidshitdonechangedeversincewewasonidreameditalleversinceiwasyoungtheysaidiwouldntbenothingnowtheyalwayssaycongratulationsayyuhuhuhworkedsohardforgothowtovacationuhhuhoohtheyaintneverhadthededicationayyuhuhpeoplehatinsaywechangedandlookwemadeityeahyeahwemadeitayyheyheyheyheyheyhey,"1,553,720,986"
96,better now,post malone,2018,Pop/Hip-Hop,youprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohohididnotbelievethatitwouldendnoendnoeverythingcamesecondtothebenzobenzoyourenotevenspeakintomyfriendsnoyouknewallmyunclesandmyauntsthough20candlesblowemoutandopenyoureyeswewerelookinforwardtotherestofourlivesusedtokeepmypicturepostedbyyourbedsidenowitsinyourdresserwiththesocksyoudontlikeandimrollinrollinrollinrollinwithmybrotherslikeitsjonasjonasdrinkinhennyandimtrynaforgetbuticantgetthisshitouttamyheadyouprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohohiseenyouwithyourotherdudeheseemedlikehewasprettycooliwassobrokenoveryoulifeitgoesonwhatcanyoudoijustwonderwhatitsgonnatakewhatitsgonnatakeanotherforeignorabiggerchainbiggerchainbecausenomatterhowmylifehaschangedikeeponlookingbackonbetterdaysyouprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohohipromiseisweartoyouillbeokayyoureonlytheloveofmylifetheloveofmylifeyouprollythinkthatyouarebetternowbetternowyouonlysaythatcauseimnotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingyouknowisaythatiambetternowbetternowionlysaythatcauseyourenotaroundnotaroundyouknowinevermeanttoletyoudownletyoudownwouldagaveyouanythingwouldagaveyoueverythingohoh,"600,364,763"
97,circles,post malone,2019,Pop/Rock,wecouldntturnaroundtilwewereupsidedownillbethebadguynowbutnoiainttooproudicouldntbethereevenwhenitriedyoudontbelieveitwedothiseverytimeseasonschangeandourlovewentcoldfeedtheflamecausewecantletitgorunawaybutwererunningincirclesrunawayrunawayidareyoutodosomethingimwaitingonyouagainsoidonttaketheblamerunawaybutwererunningincirclesrunawayrunawayrunawayletgoigotafeelingthatitstimetoletgoisaysoiknewthatthiswasdoomedfromthegetgoyouthoughtthatitwasspecialspecialbutitwasjustthesexthoughthesexthoughandistillheartheechoestheechoesigotafeelingthatitstimetoletitgoletitgoseasonschangeandourlovewentcoldfeedtheflamecausewecantletitgorunawaybutwererunningincirclesrunawayrunawayidareyoutodosomethingimwaitingonyouagainsoidonttaketheblamerunawaybutwererunningincirclesrunawayrunawayrunawaymaybeyoudontunderstandwhatimgoingthroughitsonlymewhatyougottolosemakeupyourmindtellmewhatareyougonnadoitsonlymeletitgoseasonschangeandourlovewentcoldfeedtheflamecausewecantletitgorunawaybutwererunningincirclesrunawayrunawayidareyoutodosomethingimwaitingonyouagainsoidonttaketheblamerunawaybutwererunningincirclesrunawayrunawayrunaway,"632,049,507"
98,sunflower,post malone feat swae lee,2018,Pop/Hip-Hop,ayyayyayyayyoohoohoohoohoohoohayyayyoohoohoohoohneedlesstosayikeepherincheckshewasabadbadneverthelessyeahcallinitquitsnowbabyimawreckwreckcrashatmyplacebabyyoureawreckwreckneedlesstosayimkeepingherincheckshewasallbadbadneverthelesscallinitquitsnowbabyimawreckcrashatmyplacebabyyoureawreckthinkininabadwaylosinyourgripscreaminatmyfacebabydonttripsomeonetookabigldontknowhowthatfeltlookinatyousidewayspartyontiltoohoohoohsomethingsyoujustcantrefuseshewannaridemelikeacruiseandimnottrynalosethenyoureleftinthedustunlessistuckbyyayourethesunflowerithinkyourlovewouldbetoomuchoryoullbeleftinthedustunlessistuckbyyayourethesunfloweryourethesunflowereverytimeimleavinonyouoohyoudontmakeiteasynononowishicouldbethereforyougivemeareasontoohoheverytimeimwalkinouticanhearyoutellinmetoturnaroundfightinformytrustandyouwontbackdownevenifwegottariskitallrightnowohnowiknowyourescaredoftheunknownknownyoudontwannabealonealoneiknowialwayscomeandgoandgobutitsoutofmycontrolandyoullbeleftinthedustunlessistuckbyyayourethesunflowerithinkyourlovewouldbetoomuchoryoullbeleftinthedustunlessistuckbyyayourethesunfloweryourethesunfloweryeah,"2,224,985,006"
99,rockstar,post malone feat 21 savage,2018,Hip-Hop/Trap,hahahahahatankgodayyayyivebeenfuckinhoesandpoppinpilliesmanifeeljustlikearockstarayyayyallmybrothersgotthatgasandtheyalwaysbesmokinlikearastafuckinwithmecalluponauziandshowupmanthemtheshottaswhenmyhomiespulluponyourblocktheymakethatthinggogrrratatatatapowpowpowayyayyswitchmywhipcamebackinblackimstartinsayinrestinpeacetobonscottscottayyclosethatdoorweblowinsmokesheaskmelightafirelikeimmorrisonsonayyactafoolonstageprollyleavemyfuckinshowinacopcarcarayyshitwaslegendarythrewatvoutthewindowofthemontagecocaineonthetableliquorpourindontgiveadamndudeyourgirlfriendisagroupieshejusttrynagetinsayinimwiththebandayyayynowsheactinouttapockettrynagrabuponmypantshundredbitchesinmytrailersaytheyaintgotamanandtheyallbroughtafriendyeahayyayyayyivebeenfuckinhoesandpoppinpilliesmanifeeljustlikearockstarayyayyallmybrothersgotthatgasandtheyalwaysbesmokinlikearastafuckinwithmecalluponauziandshowupmanthemtheshottaswhenmyhomiespulluponyourblocktheymakethatthinggogrrratatatatapowpowpowivebeeninthehillsfuckinsuperstarsfeelinlikeapopstar212121drinkinhennybadbitchesjumpininthepoolandtheyaintgotonnobrabrahitherfromthebackpullinonhertracksandnowshescreaminoutãnomâsyeahyeahyeahtheylikesavagewhyyougotatwelvecargarageandyouonlygotsixcars21iaintwiththecakinhowyoukissthatkissthatyourwifeysayimlookinlikeawholesnackbigsnackgreenhundredsinmysafeigotoldracksoldrackslabitchesalwaysaskinwherethecokeat2121livinlikearockstarsmashoutonacopcarsweeterthanapoptartyouknowyouarenothardidonemadethehotchartmemberiusedtotraphardlivinlikearockstarimlivinlikearockstarayyivebeenfuckinhoesandpoppinpilliesmanifeeljustlikearockstarayyayyallmybrothersgotthatgasandtheyalwaysbesmokinlikearastayeahyeahyeahyeahfuckinwithmecalluponauziandshowupmanthemtheshottaswhenmyhomiespulluponyourblocktheymakethatthinggogrrratatatatagrrratatatatastarstarrockstarrockstarstarrockstarrockstarfeeljustlikearockstarrockstarrockstarfeeljustlikea,"1,131,452,674"
100,white iverson,post malone,2016,Pop/Hip-Hop,doubleotimanewthreesaucinsaucinimsaucinonyouimswagginimswagginimswagginohoohswagginimballinimballiniversononyouswishoohayywatchoutwatchoutwatchoutyeahthatsmyshotthatsmyshotthatsmyshotyeahspendinimspendinallmyfuckinpayigotmesomebraidsandigotmesomehoesstartedrockinthesleeveicantballwithnojoesyouknowhowidoitconcordsonmytoesthisshitishardoohiaintrichyetbutyouknowiaintbrokeisoifiseeitilikeitbuythatfromthestoreistoreiimwithsomewhitegirlsandtheylovinthecocacocaliketheyotdoubleotlikeimkdsmokinogsmokinogandyouknowmeinmy23sandmygoldteethandmygoldteethbitchimsmilingbetyouseemefromthenosebleedsnosebleedsimthenewthreeandichangeouttomynew3stomynew3swhiteiversonwhenistartedballiniwasyoungyougonthinkaboutmewhenimgoneineedthatmoneyliketheringineverwoniwonsaucinsaucinimsaucinonyouimswagginimswagginimswagginohoohimballinimballiniversononyouwatchoutwatchoutwatchoutyeahthatsmyshotthatsmyshotthatsmyshotyeahspendinimspendinallmyfuckinpayoohstoneycigarettesandaheadbandcommascommasinmyheadmanslumpedoverlikeadeadmanredandblackboutmybreadmanimtheanswerneverquestionlaceuplearnalessonbitchimsaucinwowidothisoftendontdonotalkinnomyoptionsrightwheniwalkinjumpallthemjordansoohimballinmoneyjumpinlikeimdavisfromneworleansorbitchimhardenidontmissnothinfuckpracticethisshitjusthappensknowyallcantstanditayyihaveitineverpassitiworkmymagichighaverageballonthesebastardsitmakesmehappyitstragicimakeithappenandallyallshaqtinwhiteiversonwhenistartedballiniwasyoungyougonthinkaboutmewhenimgoneineedthatmoneyliketheringineverwoniwonsaucinsaucinimsaucinonyouimswagginimswagginimswagginohoohimballinimballiniversononyouwatchoutwatchoutwatchoutyeahthatsmyshotthatsmyshotthatsmyshotyeahspendinimspendinallmyfuckinpayoohoohoohoohoohoohoohooh,"1,053,295,540"
